Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,SO/W,W,L,W-L%,ERA,GF,CG,SHO,SV,IP,ER,BK,WP,BF,WHIP,SO9
inning,8th inning,143.0,,607.0,529.0,70,114.0,22.0,0.0,13.0,,19.0,3.0,60.0,137.0,0.216,0.305,0.331,0.635,175.0,11.0,10.0,1.0,5.0,4.0,6.0,0.263,106.0,81.0,2.28,,,,3.84,,,,,143.0,61.0,,,,,
inning,9th inning,123.0,,497.0,444.0,42,84.0,12.0,0.0,10.0,,6.0,0.0,45.0,144.0,0.189,0.271,0.284,0.554,126.0,5.0,5.0,2.0,1.0,3.0,4.0,0.254,80.0,63.0,3.2,,,,2.88,,,,,122.0,39.0,,,,,
inning,Ext inning,16.0,,120.0,85.0,28,16.0,2.0,0.0,4.0,,5.0,1.0,29.0,29.0,0.188,0.383,0.353,0.736,30.0,1.0,1.0,0.0,5.0,15.0,1.0,0.211,140.0,89.0,1.0,,,,3.96,,,,,25.0,11.0,,,,,
inning,Innings 1-3,146.0,,1748.0,1590.0,152,322.0,77.0,3.0,51.0,,25.0,12.0,129.0,505.0,0.203,0.267,0.351,0.617,558.0,22.0,12.0,11.0,6.0,1.0,12.0,0.261,98.0,69.0,3.91,,,,2.92,,,,,438.0,142.0,,,,,
inning,Innings 4-6,146.0,,1786.0,1625.0,135,347.0,63.0,4.0,50.0,,33.0,11.0,120.0,475.0,0.214,0.275,0.35,0.624,568.0,25.0,18.0,18.0,3.0,12.0,18.0,0.269,101.0,70.0,3.96,,,,2.45,,,,,437.0,119.0,,,,,
inning,Innings 7-9,144.0,,1703.0,1497.0,181,307.0,53.0,1.0,41.0,,36.0,7.0,163.0,437.0,0.205,0.292,0.324,0.616,485.0,27.0,26.0,5.0,10.0,14.0,15.0,0.259,99.0,77.0,2.68,,,,3.43,,,,,409.0,156.0,,,,,
timesfacingopp,"1st PA in G, as SP",146.0,,1265.0,1149.0,93,227.0,53.0,3.0,39.0,,3.0,3.0,93.0,380.0,0.198,0.261,0.351,0.612,403.0,17.0,8.0,10.0,5.0,0.0,8.0,0.256,96.0,73.0,4.09,,,,,,,,,,,,,,,
timesfacingopp,"2nd PA in G, as SP",129.0,,1100.0,1014.0,97,216.0,49.0,0.0,30.0,,3.0,6.0,65.0,313.0,0.213,0.265,0.35,0.615,355.0,14.0,7.0,12.0,1.0,4.0,9.0,0.277,97.0,65.0,4.82,,,,,,,,,,,,,,,
timesfacingopp,"3rd PA in G, as SP",106.0,,662.0,611.0,55,125.0,20.0,2.0,23.0,,1.0,1.0,43.0,164.0,0.205,0.265,0.357,0.622,218.0,9.0,7.0,1.0,0.0,3.0,8.0,0.241,99.0,61.0,3.81,,,,,,,,,,,,,,,
timesfacingopp,"4th+ PA in G, as SP",10.0,,16.0,16.0,3,6.0,1.0,1.0,0.0,,0.0,0.0,0.0,3.0,0.375,0.375,0.563,0.938,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,199.0,165.0,,,,,,,,,,,,,,,,
timesfacingopp,"1st PA in G, as RP",145.0,,2224.0,1930.0,228,404.0,70.0,2.0,52.0,,0.0,5.0,229.0,566.0,0.209,0.302,0.328,0.63,634.0,35.0,35.0,9.0,18.0,35.0,20.0,0.265,104.0,78.0,2.47,,,,,,,,,,,,,,,
timesfacingopp,"2nd PA in G, as RP",16.0,,71.0,60.0,10,11.0,1.0,0.0,2.0,,0.0,0.0,9.0,15.0,0.183,0.29,0.3,0.59,18.0,0.0,0.0,2.0,0.0,0.0,1.0,0.209,91.0,57.0,1.67,,,,,,,,,,,,,,,
timesfacingopp,"3rd+ PA in G, as RP",2.0,,10.0,8.0,0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.125,0.3,0.125,0.425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,44.0,19.0,1.0,,,,,,,,,,,,,,,
pitchcount,Pitch 1-25,146.0,,2979.0,2637.0,284,549.0,106.0,3.0,82.0,,2.0,6.0,268.0,762.0,0.208,0.289,0.344,0.633,907.0,49.0,40.0,11.0,20.0,32.0,26.0,0.258,104.0,75.0,2.84,,,,,,,,,,,,,,,
pitchcount,Pitch 26-50,146.0,,1013.0,916.0,98,201.0,47.0,2.0,26.0,,2.0,3.0,79.0,304.0,0.219,0.285,0.36,0.645,330.0,7.0,6.0,9.0,3.0,4.0,5.0,0.297,107.0,79.0,3.85,,,,,,,,,,,,,,,
pitchcount,Pitch 51-75,134.0,,781.0,708.0,63,142.0,27.0,0.0,18.0,,2.0,5.0,55.0,221.0,0.201,0.263,0.315,0.578,223.0,13.0,5.0,11.0,1.0,0.0,10.0,0.264,86.0,60.0,4.02,,,,,,,,,,,,,,,
pitchcount,Pitch 76-100,105.0,,513.0,471.0,36,90.0,12.0,2.0,19.0,,1.0,1.0,33.0,133.0,0.191,0.253,0.346,0.599,163.0,6.0,6.0,3.0,0.0,5.0,3.0,0.223,92.0,60.0,4.03,,,,,,,,,,,,,,,
pitchcount,Pitch 101+,28.0,,62.0,56.0,5,8.0,2.0,1.0,1.0,,0.0,0.0,6.0,23.0,0.143,0.226,0.268,0.494,15.0,0.0,0.0,0.0,0.0,1.0,2.0,0.219,59.0,55.0,3.83,,,,,,,,,,,,,,,
dr,"0 Days,GS",1.0,,4.0,4.0,1,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,512.0,,,,,,,,,,,,,,,,
dr,"1 Day,GS",5.0,,27.0,26.0,2,8.0,3.0,0.0,1.0,,0.0,0.0,1.0,6.0,0.308,0.333,0.538,0.872,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.368,176.0,85.0,6.0,,,,,,,,,,,,,,,
dr,"2 Days,GS",5.0,,35.0,33.0,5,8.0,3.0,0.0,2.0,,0.0,0.0,2.0,8.0,0.242,0.286,0.515,0.801,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.261,153.0,98.0,4.0,,,,,,,,,,,,,,,
dr,"3 Days,GS",5.0,,46.0,42.0,1,7.0,2.0,0.0,0.0,,1.0,0.0,3.0,15.0,0.167,0.217,0.214,0.432,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,40.0,20.0,5.0,,,,,,,,,,,,,,,
dr,"4 Days,GS",54.0,,1239.0,1139.0,96,235.0,52.0,3.0,42.0,,13.0,13.0,79.0,368.0,0.206,0.264,0.368,0.631,419.0,14.0,10.0,10.0,1.0,5.0,7.0,0.264,102.0,72.0,4.66,,,,,,,,,,,,,,,
dr,"5 Days,GS",56.0,,1293.0,1186.0,109,230.0,48.0,2.0,34.0,,22.0,6.0,84.0,366.0,0.194,0.253,0.324,0.576,384.0,17.0,10.0,9.0,3.0,2.0,12.0,0.248,85.0,60.0,4.36,,,,,,,,,,,,,,,
dr,"6+ Days,GS",20.0,,407.0,368.0,43,87.0,16.0,1.0,12.0,,7.0,2.0,32.0,100.0,0.236,0.3,0.383,0.683,141.0,4.0,2.0,4.0,1.0,0.0,6.0,0.292,119.0,83.0,3.13,,,,,,,,,,,,,,,
dr,"0 Days,GR",123.0,,466.0,403.0,41,71.0,14.0,0.0,6.0,,8.0,2.0,46.0,128.0,0.176,0.272,0.256,0.528,103.0,6.0,9.0,3.0,5.0,13.0,3.0,0.237,72.0,52.0,2.78,,,,,,,,,,,,,,,
dr,"1 Day,GR",111.0,,433.0,384.0,43,75.0,12.0,0.0,15.0,,12.0,4.0,37.0,127.0,0.195,0.276,0.344,0.62,132.0,4.0,7.0,2.0,3.0,3.0,4.0,0.245,99.0,75.0,3.43,,,,,,,,,,,,,,,
dr,"2 Days,GR",119.0,,491.0,421.0,48,87.0,11.0,0.0,12.0,,11.0,3.0,56.0,118.0,0.207,0.315,0.318,0.633,134.0,9.0,11.0,1.0,1.0,8.0,3.0,0.257,106.0,84.0,2.11,,,,,,,,,,,,,,,
dr,"3 Days,GR",51.0,,220.0,190.0,18,37.0,6.0,1.0,3.0,,9.0,0.0,24.0,52.0,0.195,0.291,0.284,0.575,54.0,4.0,3.0,0.0,3.0,5.0,3.0,0.246,87.0,65.0,2.17,,,,,,,,,,,,,,,
dr,"4 Days,GR",34.0,,137.0,121.0,13,27.0,1.0,0.0,4.0,,7.0,0.0,14.0,27.0,0.223,0.307,0.331,0.637,40.0,3.0,1.0,0.0,1.0,1.0,1.0,0.253,106.0,76.0,1.93,,,,,,,,,,,,,,,
dr,"5 Days,GR",17.0,,110.0,97.0,9,17.0,4.0,0.0,0.0,,0.0,1.0,11.0,25.0,0.175,0.257,0.216,0.473,21.0,2.0,0.0,1.0,1.0,1.0,0.0,0.233,55.0,36.0,2.27,,,,,,,,,,,,,,,
dr,"6+ Days,GR",80.0,,449.0,383.0,67,102.0,23.0,1.0,14.0,,9.0,0.0,52.0,106.0,0.266,0.357,0.441,0.798,169.0,7.0,4.0,4.0,4.0,4.0,7.0,0.33,156.0,109.0,2.04,,,,,,,,,,,,,,,
drex,"0 Days,GS",1.0,1.0,,,1,1.0,,,1.0,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0
drex,"1 Day,GS",5.0,5.0,,,2,8.0,,,1.0,,,,1.0,6.0,,,,,,,0.0,,,0.0,,,,,6.0,0.0,0.0,,2.7,0.0,0.0,0.0,0.0,6.2,2.0,0.0,0.0,27.0,1.35,8.1
drex,"2 Days,GS",5.0,5.0,,,5,8.0,,,2.0,,,,2.0,8.0,,,,,,,0.0,,,0.0,,,,,4.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,35.0,1.111,8.0
drex,"3 Days,GS",5.0,5.0,,,1,7.0,,,0.0,,,,3.0,15.0,,,,,,,0.0,,,0.0,,,,,5.0,1.0,0.0,1.0,0.73,0.0,0.0,0.0,0.0,12.1,1.0,0.0,0.0,46.0,0.811,10.9
drex,"4 Days,GS",54.0,54.0,,,96,235.0,,,42.0,,,,79.0,368.0,,,,,,,10.0,,,5.0,,,,,4.66,22.0,10.0,0.688,2.58,0.0,1.0,0.0,0.0,310.0,89.0,1.0,9.0,1239.0,1.013,10.7
drex,"5 Days,GS",56.0,56.0,,,109,230.0,,,34.0,,,,84.0,366.0,,,,,,,10.0,,,2.0,,,,,4.36,28.0,10.0,0.737,2.67,0.0,0.0,0.0,0.0,326.2,97.0,0.0,10.0,1293.0,0.961,10.1
drex,"6+ Days,GS",20.0,20.0,,,43,87.0,,,12.0,,,,32.0,100.0,,,,,,,2.0,,,0.0,,,,,3.13,6.0,6.0,0.5,3.95,0.0,0.0,0.0,0.0,95.2,42.0,0.0,2.0,407.0,1.244,9.4
drex,"0 Days,GR",123.0,0.0,,,41,71.0,,,6.0,,,,46.0,128.0,,,,,,,9.0,,,13.0,,,,,2.78,13.0,6.0,0.684,2.6,32.0,0.0,0.0,14.0,114.1,33.0,2.0,6.0,466.0,1.023,10.1
drex,"1 Day,GR",111.0,0.0,,,43,75.0,,,15.0,,,,37.0,127.0,,,,,,,7.0,,,3.0,,,,,3.43,5.0,5.0,0.5,3.04,28.0,0.0,0.0,10.0,106.2,36.0,1.0,6.0,433.0,1.05,10.7
drex,"2 Days,GR",119.0,0.0,,,48,87.0,,,12.0,,,,56.0,118.0,,,,,,,11.0,,,8.0,,,,,2.11,9.0,6.0,0.6,3.04,30.0,0.0,0.0,12.0,115.1,39.0,1.0,3.0,491.0,1.24,9.2
drex,"3 Days,GR",51.0,0.0,,,18,37.0,,,3.0,,,,24.0,52.0,,,,,,,3.0,,,5.0,,,,,2.17,2.0,2.0,0.5,1.89,16.0,0.0,0.0,7.0,52.1,11.0,1.0,2.0,220.0,1.166,8.9
drex,"4 Days,GR",34.0,0.0,,,13,27.0,,,4.0,,,,14.0,27.0,,,,,,,1.0,,,1.0,,,,,1.93,1.0,1.0,0.5,3.31,11.0,0.0,0.0,2.0,32.2,12.0,0.0,1.0,137.0,1.255,7.4
drex,"5 Days,GR",17.0,0.0,,,9,17.0,,,0.0,,,,11.0,25.0,,,,,,,0.0,,,1.0,,,,,2.27,3.0,1.0,0.75,2.25,4.0,0.0,0.0,0.0,28.0,7.0,0.0,1.0,110.0,1.0,8.0
drex,"6+ Days,GR",80.0,0.0,,,67,102.0,,,14.0,,,,52.0,106.0,,,,,,,4.0,,,4.0,,,,,2.04,3.0,6.0,0.333,5.13,24.0,0.0,0.0,1.0,98.1,56.0,1.0,4.0,449.0,1.566,9.7
hitloc,To Infield,146.0,,1714.0,1680.0,42,135.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,0.08,0.081,0.161,136.0,75.0,0.0,34.0,0.0,0.0,39.0,0.08,-48.0,93.0,,,,,,,,,,,,,,,,
hitloc,To Outfield,146.0,,1690.0,1666.0,434,857.0,194.0,8.0,146.0,,0.0,0.0,0.0,0.0,0.514,0.507,0.903,1.41,1505.0,0.0,0.0,0.0,24.0,0.0,7.0,0.46,345.0,88.0,,,,,,,,,,,,,,,,
hitloc,Ball In Play,146.0,,3263.0,3205.0,263,846.0,195.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.264,0.262,0.33,0.592,1057.0,75.0,0.0,34.0,24.0,0.0,46.0,0.262,90.0,78.0,,,,,,,,,,,,,,,,
hitloc,Not in Play,146.0,,2094.0,1592.0,233,146.0,0.0,0.0,146.0,,99.0,31.0,441.0,1446.0,0.092,0.308,0.367,0.675,584.0,0.0,57.0,0.0,0.0,42.0,0.0,,117.0,60.0,3.28,,,,,,,,,,,,,,,
hitloc,Fair Terr,146.0,,3301.0,3243.0,476,992.0,195.0,8.0,146.0,,0.0,0.0,0.0,0.0,0.306,0.304,0.506,0.81,1641.0,75.0,0.0,34.0,24.0,0.0,46.0,0.271,157.0,79.0,,,,,,,,,,,,,,,,
hitloc,Foul Terr,74.0,,103.0,103.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,,,,,,,,,,,,,
hitloc,Pulled-RHB,136.0,,483.0,480.0,108,183.0,39.0,1.0,41.0,,0.0,0.0,0.0,0.0,0.381,0.379,0.723,1.102,347.0,14.0,0.0,0.0,3.0,0.0,10.0,0.321,247.0,89.0,,,,,,,,,,,,,,,,
hitloc,Up Mdle-RHB,146.0,,1081.0,1058.0,125,300.0,42.0,2.0,37.0,,0.0,0.0,0.0,0.0,0.284,0.282,0.432,0.714,457.0,32.0,0.0,16.0,7.0,0.0,20.0,0.256,127.0,83.0,,,,,,,,,,,,,,,,
hitloc,Opp Fld-RHB,133.0,,345.0,337.0,37,88.0,18.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.261,0.258,0.359,0.617,121.0,3.0,0.0,4.0,4.0,0.0,2.0,0.247,97.0,57.0,,,,,,,,,,,,,,,,
hitloc,Pulled-LHB,136.0,,441.0,436.0,92,135.0,39.0,3.0,37.0,,0.0,0.0,0.0,0.0,0.31,0.308,0.667,0.976,291.0,7.0,0.0,3.0,2.0,0.0,3.0,0.244,205.0,90.0,,,,,,,,,,,,,,,,
hitloc,Up Mdle-LHB,144.0,,796.0,780.0,91,207.0,34.0,2.0,25.0,,0.0,0.0,0.0,0.0,0.265,0.263,0.41,0.674,320.0,18.0,0.0,10.0,6.0,0.0,8.0,0.239,114.0,67.0,,,,,,,,,,,,,,,,
hitloc,Opp Fld-LHB,118.0,,246.0,243.0,23,79.0,23.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.325,0.322,0.432,0.755,105.0,1.0,0.0,1.0,2.0,0.0,3.0,0.32,141.0,88.0,,,,,,,,,,,,,,,,
hitloc,Unknown Loc,17.0,,17.0,17.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,,,,,,,,,,,,,,,,
traj,Ground Balls,146.0,,1503.0,1503.0,93,315.0,27.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.21,0.21,0.229,0.438,344.0,75.0,0.0,0.0,0.0,0.0,39.0,0.21,42.0,76.0,,,,,,,,,,,,,,,,
traj,Fly Balls,146.0,,1114.0,1095.0,239,196.0,33.0,3.0,137.0,,0.0,0.0,0.0,0.0,0.179,0.176,0.59,0.766,646.0,0.0,0.0,0.0,19.0,0.0,6.0,0.06,135.0,64.0,,,,,,,,,,,,,,,,
traj,Line Drives,146.0,,729.0,724.0,142,466.0,135.0,4.0,9.0,,0.0,0.0,0.0,0.0,0.644,0.639,0.878,1.518,636.0,0.0,0.0,0.0,5.0,0.0,1.0,0.635,385.0,99.0,,,,,,,,,,,,,,,,
traj,Bunts,49.0,,63.0,29.0,2,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.517,0.517,0.517,1.034,15.0,0.0,0.0,34.0,0.0,0.0,0.0,0.517,236.0,170.0,,,,,,,,,,,,,,,,
opp,Inter-League,76.0,,729.0,660.0,79,140.0,31.0,2.0,23.0,,18.0,7.0,57.0,195.0,0.212,0.281,0.37,0.65,244.0,6.0,7.0,2.0,3.0,4.0,8.0,0.263,109.0,81.0,3.42,,,,,,,,,,,,,,,
opp,Los Angeles Angels,28.0,,226.0,205.0,31,52.0,14.0,1.0,5.0,,5.0,5.0,19.0,60.0,0.254,0.319,0.405,0.723,83.0,2.0,1.0,0.0,1.0,2.0,2.0,0.333,132.0,102.0,3.16,,,,,,,,,,,,,,,
opp,Arizona Diamondbacks,78.0,,541.0,485.0,41,90.0,23.0,0.0,9.0,,5.0,3.0,46.0,153.0,0.186,0.263,0.289,0.551,140.0,7.0,5.0,4.0,1.0,1.0,3.0,0.25,78.0,61.0,3.33,,,,,,,,,,,,,,,
opp,Atlanta Braves,24.0,,214.0,194.0,23,44.0,7.0,0.0,8.0,,3.0,1.0,16.0,63.0,0.227,0.284,0.387,0.671,75.0,1.0,0.0,3.0,1.0,0.0,1.0,0.29,115.0,78.0,3.94,,,,,,,,,,,,,,,
opp,Chicago Cubs,34.0,,253.0,219.0,26,45.0,8.0,1.0,9.0,,7.0,1.0,25.0,85.0,0.205,0.299,0.374,0.673,82.0,6.0,5.0,2.0,2.0,2.0,0.0,0.283,116.0,91.0,3.4,,,,,,,,,,,,,,,
opp,Cincinnati Reds,14.0,,115.0,103.0,11,23.0,7.0,0.0,2.0,,3.0,1.0,7.0,34.0,0.223,0.289,0.35,0.639,36.0,1.0,3.0,1.0,1.0,0.0,0.0,0.309,106.0,70.0,4.86,,,,,,,,,,,,,,,
opp,Colorado Rockies,76.0,,587.0,529.0,62,111.0,18.0,1.0,19.0,,6.0,3.0,44.0,139.0,0.21,0.272,0.355,0.628,188.0,8.0,3.0,7.0,4.0,3.0,6.0,0.245,101.0,72.0,3.16,,,,,,,,,,,,,,,
opp,Miami Marlins,35.0,,259.0,232.0,26,49.0,7.0,0.0,8.0,,9.0,2.0,19.0,77.0,0.211,0.282,0.345,0.627,80.0,2.0,4.0,3.0,0.0,2.0,3.0,0.279,102.0,86.0,4.05,,,,,,,,,,,,,,,
opp,Houston Astros,13.0,,143.0,132.0,15,30.0,5.0,0.0,8.0,,2.0,1.0,10.0,34.0,0.227,0.287,0.447,0.734,59.0,3.0,1.0,0.0,0.0,2.0,2.0,0.244,133.0,86.0,3.4,,,,,,,,,,,,,,,
opp,Milwaukee Brewers,19.0,,145.0,127.0,15,28.0,3.0,0.0,6.0,,1.0,1.0,15.0,36.0,0.22,0.303,0.386,0.689,49.0,3.0,1.0,0.0,2.0,0.0,0.0,0.253,121.0,91.0,2.4,,,,,,,,,,,,,,,
opp,New York Mets,35.0,,270.0,239.0,23,46.0,8.0,0.0,5.0,,3.0,0.0,22.0,73.0,0.192,0.279,0.289,0.568,69.0,2.0,7.0,1.0,1.0,3.0,1.0,0.253,84.0,62.0,3.32,,,,,,,,,,,,,,,
opp,Oakland Athletics,11.0,,112.0,97.0,8,16.0,3.0,0.0,2.0,,4.0,0.0,11.0,29.0,0.165,0.261,0.258,0.519,25.0,0.0,2.0,1.0,1.0,0.0,1.0,0.209,69.0,46.0,2.64,,,,,,,,,,,,,,,
opp,Philadelphia Phillies,32.0,,218.0,198.0,10,41.0,7.0,0.0,3.0,,2.0,1.0,19.0,63.0,0.207,0.276,0.288,0.564,57.0,4.0,0.0,1.0,0.0,3.0,4.0,0.288,83.0,57.0,3.32,,,,,,,,,,,,,,,
opp,Pittsburgh Pirates,25.0,,203.0,182.0,11,29.0,7.0,1.0,3.0,,0.0,0.0,18.0,44.0,0.159,0.243,0.258,0.501,47.0,2.0,2.0,1.0,0.0,1.0,2.0,0.193,62.0,50.0,2.44,,,,,,,,,,,,,,,
opp,San Diego Padres,73.0,,616.0,545.0,55,102.0,17.0,0.0,19.0,,27.0,2.0,58.0,175.0,0.187,0.273,0.323,0.596,176.0,11.0,7.0,3.0,2.0,12.0,4.0,0.235,92.0,67.0,3.02,,,,,,,,,,,,,,,
opp,Seattle Mariners,12.0,,122.0,115.0,9,11.0,1.0,0.0,5.0,,1.0,1.0,6.0,43.0,0.096,0.148,0.235,0.382,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09,22.0,11.0,7.17,,,,,,,,,,,,,,,
opp,San Francisco Giants,91.0,,726.0,636.0,78,144.0,36.0,3.0,21.0,,9.0,3.0,69.0,185.0,0.226,0.31,0.392,0.701,249.0,12.0,10.0,6.0,5.0,9.0,7.0,0.283,125.0,83.0,2.68,,,,,,,,,,,,,,,
opp,St. Louis Cardinals,35.0,,243.0,230.0,20,46.0,10.0,0.0,8.0,,5.0,2.0,11.0,69.0,0.2,0.239,0.348,0.587,80.0,1.0,1.0,0.0,1.0,1.0,5.0,0.247,87.0,64.0,6.27,,,,,,,,,,,,,,,
opp,Texas Rangers,12.0,,126.0,111.0,16,31.0,8.0,1.0,3.0,,6.0,0.0,11.0,29.0,0.279,0.352,0.45,0.802,50.0,0.0,2.0,1.0,1.0,0.0,2.0,0.35,157.0,138.0,2.64,,,,,,,,,,,,,,,
opp,Washington Nationals,34.0,,238.0,218.0,16,54.0,6.0,0.0,3.0,,1.0,4.0,15.0,55.0,0.248,0.301,0.317,0.617,69.0,9.0,2.0,0.0,1.0,1.0,2.0,0.317,100.0,66.0,3.67,,,,,,,,,,,,,,,
opp,WP < .500,357.0,,2703.0,2420.0,252,507.0,99.0,5.0,64.0,,42.0,18.0,219.0,715.0,0.21,0.282,0.334,0.616,808.0,38.0,31.0,19.0,11.0,15.0,21.0,0.268,98.0,75.0,3.26,,,,,,,,,,,,,,,
opp,WP >= .500,324.0,,2654.0,2377.0,244,485.0,96.0,3.0,82.0,,57.0,13.0,222.0,731.0,0.204,0.278,0.35,0.628,833.0,37.0,26.0,15.0,13.0,27.0,25.0,0.256,102.0,69.0,3.29,,,,,,,,,,,,,,,
oppex,Inter-League,76.0,20.0,,,79,140.0,,,23.0,,,,57.0,195.0,,,,,,,7.0,,,4.0,,,,,3.42,12.0,8.0,0.6,3.25,20.0,0.0,0.0,5.0,177.1,64.0,0.0,4.0,729.0,1.111,9.9
oppex,Los Angeles Angels,28.0,6.0,,,31,52.0,,,5.0,,,,19.0,60.0,,,,,,,1.0,,,2.0,,,,,3.16,3.0,3.0,0.5,3.91,6.0,0.0,0.0,2.0,53.0,23.0,0.0,0.0,226.0,1.34,10.2
oppex,Arizona Diamondbacks,78.0,15.0,,,41,90.0,,,9.0,,,,46.0,153.0,,,,,,,5.0,,,1.0,,,,,3.33,13.0,2.0,0.867,2.53,15.0,0.0,0.0,5.0,135.1,38.0,0.0,1.0,541.0,1.005,10.2
oppex,Atlanta Braves,24.0,6.0,,,23,44.0,,,8.0,,,,16.0,63.0,,,,,,,0.0,,,0.0,,,,,3.94,4.0,2.0,0.667,3.63,6.0,0.0,0.0,3.0,52.0,21.0,0.0,0.0,214.0,1.154,10.9
oppex,Chicago Cubs,34.0,7.0,,,26,45.0,,,9.0,,,,25.0,85.0,,,,,,,5.0,,,2.0,,,,,3.4,3.0,4.0,0.429,2.95,7.0,0.0,0.0,0.0,61.0,20.0,1.0,4.0,253.0,1.148,12.5
oppex,Cincinnati Reds,14.0,3.0,,,11,23.0,,,2.0,,,,7.0,34.0,,,,,,,3.0,,,0.0,,,,,4.86,1.0,2.0,0.333,3.21,3.0,0.0,0.0,0.0,28.0,10.0,0.0,1.0,115.0,1.071,10.9
oppex,Colorado Rockies,76.0,16.0,,,62,111.0,,,19.0,,,,44.0,139.0,,,,,,,3.0,,,3.0,,,,,3.16,11.0,5.0,0.688,3.55,16.0,0.0,0.0,7.0,144.2,57.0,0.0,5.0,587.0,1.071,8.6
oppex,Miami Marlins,35.0,7.0,,,26,49.0,,,8.0,,,,19.0,77.0,,,,,,,4.0,,,2.0,,,,,4.05,3.0,4.0,0.429,2.89,7.0,0.0,0.0,1.0,62.1,20.0,0.0,3.0,259.0,1.091,11.1
oppex,Houston Astros,13.0,4.0,,,15,30.0,,,8.0,,,,10.0,34.0,,,,,,,1.0,,,2.0,,,,,3.4,2.0,2.0,0.5,3.34,4.0,0.0,0.0,0.0,35.0,13.0,0.0,2.0,143.0,1.143,8.7
oppex,Milwaukee Brewers,19.0,4.0,,,15,28.0,,,6.0,,,,15.0,36.0,,,,,,,1.0,,,0.0,,,,,2.4,1.0,3.0,0.25,3.28,3.0,1.0,0.0,0.0,35.2,13.0,1.0,0.0,145.0,1.206,9.1
oppex,New York Mets,35.0,7.0,,,23,46.0,,,5.0,,,,22.0,73.0,,,,,,,7.0,,,3.0,,,,,3.32,6.0,1.0,0.857,2.91,7.0,0.0,0.0,4.0,65.0,21.0,0.0,4.0,270.0,1.046,10.1
oppex,Oakland Athletics,11.0,3.0,,,8,16.0,,,2.0,,,,11.0,29.0,,,,,,,2.0,,,0.0,,,,,2.64,2.0,1.0,0.667,2.3,3.0,0.0,0.0,0.0,27.1,7.0,0.0,1.0,112.0,0.988,9.5
oppex,Philadelphia Phillies,32.0,6.0,,,10,41.0,,,3.0,,,,19.0,63.0,,,,,,,0.0,,,3.0,,,,,3.32,4.0,2.0,0.667,1.53,6.0,0.0,0.0,2.0,53.0,9.0,0.0,2.0,218.0,1.132,10.7
oppex,Pittsburgh Pirates,25.0,6.0,,,11,29.0,,,3.0,,,,18.0,44.0,,,,,,,2.0,,,1.0,,,,,2.44,6.0,0.0,1.0,1.9,6.0,0.0,0.0,5.0,52.0,11.0,1.0,1.0,203.0,0.904,7.6
oppex,San Diego Padres,73.0,16.0,,,55,102.0,,,19.0,,,,58.0,175.0,,,,,,,7.0,,,12.0,,,,,3.02,9.0,7.0,0.563,2.84,16.0,0.0,0.0,6.0,152.0,48.0,2.0,7.0,616.0,1.053,10.4
oppex,Seattle Mariners,12.0,4.0,,,9,11.0,,,5.0,,,,6.0,43.0,,,,,,,1.0,,,0.0,,,,,7.17,3.0,1.0,0.75,2.06,4.0,0.0,0.0,2.0,35.0,8.0,0.0,0.0,122.0,0.486,11.1
oppex,San Francisco Giants,91.0,19.0,,,78,144.0,,,21.0,,,,69.0,185.0,,,,,,,10.0,,,9.0,,,,,2.68,9.0,10.0,0.474,3.64,19.0,0.0,0.0,5.0,170.2,69.0,0.0,6.0,726.0,1.248,9.8
oppex,St. Louis Cardinals,35.0,7.0,,,20,46.0,,,8.0,,,,11.0,69.0,,,,,,,1.0,,,1.0,,,,,6.27,4.0,3.0,0.571,2.66,7.0,0.0,0.0,0.0,61.0,18.0,2.0,4.0,243.0,0.934,10.2
