Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
parks,MIN-Target Field,34.0,3.0,130.0,120.0,22,41.0,7.0,1.0,8.0,21.0,0.0,0.0,7.0,14.0,0.342,0.372,0.617,0.989,74.0,3.0,0.0,1.0,2.0,0.0,3.0,0.33,168.0,161.0
parks,TOR-TD Ballpark,28.0,3.0,101.0,91.0,10,18.0,4.0,0.0,4.0,10.0,1.0,0.0,10.0,20.0,0.198,0.277,0.374,0.651,34.0,7.0,0.0,0.0,0.0,0.0,1.0,0.209,79.0,62.0
parks,TBR-TropicanaFld,90.0,9.0,328.0,290.0,25,60.0,16.0,0.0,6.0,20.0,3.0,1.0,28.0,86.0,0.207,0.291,0.324,0.615,94.0,13.0,7.0,1.0,2.0,0.0,1.0,0.27,71.0,82.0
parks,ATL-Truist Pk,32.0,2.0,75.0,67.0,10,13.0,3.0,0.0,4.0,10.0,2.0,0.0,7.0,28.0,0.194,0.28,0.418,0.698,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.257,90.0,89.0
parks,NYY-Yankee Stad3,752.0,72.0,2627.0,2285.0,317,528.0,87.0,3.0,92.0,299.0,30.0,3.0,297.0,649.0,0.231,0.324,0.393,0.717,897.0,55.0,26.0,4.0,15.0,9.0,13.0,0.28,98.0,106.0
platparks,as RHB@LAA-Angel Stad,3.0,,67.0,61.0,12,19.0,3.0,0.0,3.0,11.0,1.0,0.0,4.0,17.0,0.311,0.358,0.508,0.866,31.0,4.0,1.0,0.0,1.0,0.0,0.0,0.381,137.0,137.0
platparks,as LHB@LAA-Angel Stad,3.0,,46.0,39.0,3,9.0,2.0,0.0,1.0,3.0,0.0,1.0,6.0,10.0,0.231,0.348,0.359,0.707,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.286,97.0,85.0
platparks,as RHB@ATL-Truist Pk,2.0,,38.0,34.0,9,10.0,2.0,0.0,3.0,9.0,0.0,0.0,3.0,10.0,0.294,0.368,0.618,0.986,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,167.0,167.0
platparks,as LHB@ATL-Truist Pk,2.0,,37.0,33.0,1,3.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,18.0,0.091,0.189,0.212,0.401,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,11.0,8.0
platparks,as RHB@BAL-Camden Yards,8.0,,243.0,216.0,38,67.0,7.0,0.0,16.0,35.0,1.0,1.0,25.0,47.0,0.31,0.383,0.565,0.948,122.0,12.0,1.0,0.0,1.0,1.0,0.0,0.331,159.0,132.0
platparks,as LHB@BAL-Camden Yards,8.0,,70.0,63.0,5,12.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,18.0,0.19,0.257,0.286,0.543,18.0,1.0,2.0,0.0,1.0,0.0,0.0,0.227,51.0,36.0
platparks,as RHB@BOS-Fenway Pk,7.0,,188.0,165.0,13,41.0,5.0,1.0,2.0,13.0,2.0,2.0,20.0,47.0,0.248,0.335,0.327,0.662,54.0,8.0,2.0,0.0,1.0,0.0,0.0,0.333,85.0,67.0
platparks,as LHB@BOS-Fenway Pk,5.0,,78.0,65.0,8,13.0,4.0,0.0,1.0,8.0,5.0,0.0,7.0,24.0,0.2,0.303,0.308,0.61,20.0,0.0,3.0,2.0,1.0,0.0,0.0,0.293,70.0,61.0
platparks,as RHB@CHW-Guaranteed,2.0,,49.0,40.0,6,11.0,4.0,0.0,2.0,6.0,1.0,0.0,8.0,13.0,0.275,0.388,0.525,0.913,21.0,1.0,0.0,0.0,1.0,2.0,1.0,0.346,150.0,145.0
platparks,as LHB@CHW-Guaranteed,2.0,,40.0,36.0,6,8.0,1.0,1.0,3.0,5.0,1.0,0.0,3.0,16.0,0.222,0.3,0.556,0.856,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.294,131.0,143.0
platparks,as RHB@CLE-Progressive,4.0,,105.0,88.0,9,18.0,2.0,0.0,5.0,8.0,0.0,0.0,16.0,25.0,0.205,0.333,0.398,0.731,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.224,102.0,101.0
platparks,as LHB@CLE-Progressive,4.0,,52.0,46.0,7,10.0,1.0,0.0,4.0,7.0,0.0,0.0,6.0,14.0,0.217,0.308,0.5,0.808,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214,119.0,123.0
platparks,as RHB@DET-Comerica Pk,3.0,,93.0,83.0,3,18.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,28.0,0.217,0.301,0.241,0.542,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.327,53.0,56.0
platparks,as LHB@DET-Comerica Pk,3.0,,23.0,21.0,2,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,0.238,0.304,0.381,0.685,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,89.0,97.0
platparks,as RHB@HOU-MinuteMaidPk,3.0,,101.0,85.0,10,21.0,3.0,0.0,3.0,9.0,2.0,0.0,16.0,22.0,0.247,0.366,0.388,0.755,33.0,4.0,0.0,0.0,0.0,0.0,2.0,0.3,110.0,110.0
platparks,as LHB@HOU-MinuteMaidPk,3.0,,21.0,19.0,2,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.263,0.333,0.368,0.702,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,94.0,94.0
platparks,as RHB@KCR-KauffmanStad,3.0,,70.0,62.0,13,17.0,3.0,1.0,2.0,12.0,2.0,0.0,7.0,14.0,0.274,0.343,0.452,0.794,28.0,3.0,0.0,0.0,1.0,0.0,0.0,0.319,118.0,116.0
platparks,as LHB@KCR-KauffmanStad,3.0,,54.0,45.0,4,11.0,3.0,0.0,0.0,4.0,1.0,1.0,8.0,14.0,0.244,0.358,0.311,0.67,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.355,88.0,88.0
platparks,as RHB@MIA-loanDepot pk,3.0,,56.0,51.0,3,8.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,19.0,0.157,0.218,0.196,0.414,10.0,2.0,1.0,1.0,0.0,0.0,1.0,0.25,16.0,25.0
platparks,as LHB@MIA-loanDepot pk,3.0,,58.0,47.0,7,12.0,1.0,0.0,2.0,6.0,1.0,1.0,9.0,13.0,0.255,0.397,0.404,0.801,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.313,123.0,145.0
platparks,as RHB@MIN-Target Field,3.0,,110.0,103.0,20,35.0,3.0,1.0,8.0,19.0,0.0,0.0,6.0,12.0,0.34,0.373,0.621,0.994,64.0,2.0,0.0,0.0,1.0,0.0,3.0,0.321,170.0,168.0
platparks,as LHB@MIN-Target Field,3.0,,20.0,17.0,2,6.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.353,0.368,0.588,0.957,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.375,160.0,146.0
platparks,as LHB@NYM-Citi Field,3.0,,38.0,33.0,5,6.0,0.0,1.0,3.0,5.0,0.0,0.0,4.0,12.0,0.182,0.263,0.515,0.778,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.158,109.0,118.0
platparks,as RHB@NYM-Citi Field,3.0,,74.0,69.0,12,18.0,2.0,0.0,5.0,11.0,0.0,0.0,5.0,22.0,0.261,0.311,0.507,0.818,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31,122.0,142.0
platparks,as LHB@NYY-Yankee Stad3,71.0,,725.0,606.0,72,119.0,21.0,2.0,21.0,67.0,12.0,1.0,97.0,185.0,0.196,0.317,0.342,0.658,207.0,4.0,13.0,2.0,7.0,4.0,6.0,0.241,83.0,103.0
platparks,as RHB@NYY-Yankee Stad3,72.0,,1902.0,1679.0,245,409.0,66.0,1.0,71.0,232.0,18.0,2.0,200.0,464.0,0.244,0.327,0.411,0.738,690.0,51.0,13.0,2.0,8.0,5.0,7.0,0.293,103.0,105.0
platparks,as RHB@OAK-Coliseum,4.0,,96.0,90.0,12,21.0,2.0,0.0,6.0,12.0,1.0,1.0,5.0,20.0,0.233,0.281,0.456,0.737,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.234,100.0,116.0
