Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
opp,Boston Red Sox,191.0,19.0,714.0,646.0,110,191.0,46.0,1.0,31.0,109.0,13.0,3.0,58.0,151.0,0.296,0.356,0.514,0.87,332.0,20.0,5.0,0.0,5.0,3.0,6.0,0.341,117.0,129.0
opp,Chicago White Sox,76.0,7.0,254.0,236.0,23,56.0,9.0,1.0,4.0,20.0,5.0,0.0,15.0,67.0,0.237,0.287,0.335,0.622,79.0,4.0,2.0,0.0,1.0,1.0,2.0,0.313,58.0,84.0
opp,Cleveland Indians,72.0,7.0,245.0,215.0,40,63.0,21.0,0.0,8.0,40.0,1.0,0.0,22.0,39.0,0.293,0.36,0.502,0.862,108.0,7.0,2.0,3.0,3.0,0.0,1.0,0.322,116.0,136.0
opp,Detroit Tigers,63.0,6.0,236.0,211.0,13,50.0,5.0,0.0,6.0,12.0,1.0,1.0,21.0,40.0,0.237,0.314,0.346,0.66,73.0,9.0,3.0,0.0,1.0,0.0,1.0,0.265,69.0,78.0
opp,Miami Marlins,49.0,4.0,151.0,138.0,16,35.0,7.0,2.0,4.0,15.0,2.0,0.0,10.0,36.0,0.254,0.307,0.42,0.727,58.0,2.0,1.0,1.0,1.0,2.0,2.0,0.313,83.0,105.0
opp,Houston Astros,60.0,6.0,213.0,196.0,26,44.0,7.0,0.0,10.0,26.0,0.0,2.0,15.0,45.0,0.224,0.282,0.413,0.695,81.0,2.0,1.0,0.0,1.0,0.0,1.0,0.239,74.0,101.0
opp,Kansas City Royals,71.0,7.0,232.0,209.0,27,48.0,7.0,1.0,9.0,26.0,3.0,0.0,19.0,43.0,0.23,0.29,0.402,0.692,84.0,4.0,0.0,1.0,3.0,0.0,3.0,0.244,74.0,84.0
opp,New York Mets,47.0,3.0,117.0,108.0,14,29.0,7.0,0.0,5.0,14.0,1.0,1.0,8.0,19.0,0.269,0.325,0.472,0.797,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.286,99.0,126.0
opp,New York Yankees,173.0,16.0,598.0,528.0,69,133.0,14.0,2.0,29.0,63.0,8.0,2.0,56.0,130.0,0.252,0.328,0.451,0.779,238.0,13.0,7.0,0.0,6.0,0.0,3.0,0.277,96.0,127.0
opp,Oakland Athletics,75.0,7.0,276.0,253.0,53,76.0,16.0,1.0,12.0,51.0,4.0,2.0,17.0,53.0,0.3,0.356,0.514,0.87,130.0,1.0,5.0,1.0,0.0,1.0,0.0,0.34,117.0,146.0
opp,Philadelphia Phillies,30.0,3.0,115.0,104.0,15,30.0,8.0,1.0,5.0,14.0,5.0,0.0,8.0,24.0,0.288,0.357,0.529,0.885,55.0,3.0,3.0,0.0,0.0,0.0,3.0,0.333,121.0,138.0
opp,Seattle Mariners,61.0,6.0,240.0,215.0,31,63.0,16.0,0.0,9.0,30.0,5.0,2.0,21.0,46.0,0.293,0.356,0.493,0.849,106.0,3.0,1.0,1.0,2.0,1.0,1.0,0.333,113.0,130.0
opp,Tampa Bay Rays,154.0,15.0,561.0,522.0,61,120.0,16.0,2.0,23.0,59.0,6.0,2.0,36.0,129.0,0.23,0.282,0.4,0.682,209.0,9.0,2.0,0.0,1.0,2.0,3.0,0.261,71.0,96.0
opp,Texas Rangers,61.0,6.0,203.0,184.0,36,48.0,5.0,0.0,15.0,34.0,2.0,1.0,14.0,43.0,0.261,0.325,0.533,0.858,98.0,4.0,4.0,0.0,1.0,0.0,1.0,0.26,112.0,123.0
opp,Washington Nationals,55.0,4.0,151.0,132.0,22,33.0,4.0,0.0,10.0,21.0,2.0,0.0,16.0,29.0,0.25,0.333,0.508,0.841,67.0,6.0,1.0,1.0,1.0,1.0,1.0,0.245,109.0,118.0
opp,WP < .500,656.0,60.0,2236.0,1992.0,334,536.0,106.0,5.0,97.0,323.0,23.0,5.0,203.0,408.0,0.269,0.34,0.473,0.813,943.0,46.0,19.0,7.0,15.0,4.0,11.0,0.292,104.0,114.0
opp,WP >= .500,895.0,85.0,3212.0,2913.0,431,776.0,143.0,8.0,135.0,414.0,49.0,15.0,248.0,692.0,0.266,0.328,0.46,0.788,1340.0,59.0,29.0,3.0,17.0,10.0,21.0,0.305,97.0,125.0
conditions,Night,1018.0,94.0,3534.0,3174.0,475,826.0,162.0,7.0,130.0,455.0,48.0,10.0,306.0,730.0,0.26,0.328,0.439,0.766,1392.0,67.0,24.0,7.0,22.0,13.0,19.0,0.298,93.0,110.0
conditions,Day,533.0,51.0,1914.0,1731.0,290,486.0,87.0,6.0,102.0,282.0,24.0,10.0,145.0,370.0,0.281,0.343,0.515,0.858,891.0,38.0,24.0,3.0,10.0,1.0,13.0,0.303,114.0,135.0
conditions,Open,1130.0,105.0,3993.0,3583.0,586,984.0,181.0,9.0,178.0,562.0,49.0,15.0,344.0,822.0,0.275,0.341,0.479,0.82,1717.0,80.0,31.0,8.0,25.0,10.0,22.0,0.309,105.0,122.0
conditions,Dome,63.0,6.0,216.0,196.0,15,38.0,7.0,0.0,5.0,15.0,3.0,0.0,18.0,55.0,0.194,0.264,0.306,0.57,60.0,3.0,1.0,0.0,1.0,0.0,1.0,0.241,45.0,68.0
conditions,Retract,358.0,34.0,1239.0,1126.0,164,290.0,61.0,4.0,49.0,160.0,20.0,5.0,89.0,223.0,0.258,0.319,0.449,0.769,506.0,22.0,16.0,2.0,6.0,4.0,9.0,0.28,92.0,118.0
conditions,Grass,1160.0,108.0,4109.0,3691.0,604,1012.0,189.0,9.0,185.0,581.0,52.0,16.0,354.0,839.0,0.274,0.34,0.481,0.821,1774.0,77.0,28.0,9.0,25.0,11.0,23.0,0.307,106.0,123.0
conditions,Artif. Turf,391.0,37.0,1339.0,1214.0,161,300.0,60.0,4.0,47.0,156.0,20.0,4.0,97.0,261.0,0.247,0.312,0.419,0.731,509.0,28.0,20.0,1.0,7.0,3.0,9.0,0.277,84.0,107.0
parks,LAA-Angel Stad,38.0,4.0,137.0,124.0,20,32.0,6.0,1.0,5.0,20.0,1.0,0.0,13.0,24.0,0.258,0.328,0.444,0.772,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.284,94.0,107.0
parks,BAL-Camden Yards,95.0,9.0,374.0,326.0,80,104.0,23.0,0.0,21.0,78.0,2.0,1.0,39.0,63.0,0.319,0.394,0.583,0.977,190.0,2.0,4.0,1.0,4.0,0.0,0.0,0.337,144.0,139.0
parks,NYM-Citi Field,47.0,3.0,117.0,108.0,14,29.0,7.0,0.0,5.0,14.0,1.0,1.0,8.0,19.0,0.269,0.325,0.472,0.797,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.286,99.0,131.0
parks,DET-Comerica Pk,33.0,3.0,121.0,109.0,6,28.0,2.0,0.0,3.0,6.0,1.0,1.0,11.0,21.0,0.257,0.331,0.358,0.688,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.294,76.0,96.0
parks,BOS-Fenway Pk,103.0,10.0,382.0,345.0,61,102.0,20.0,0.0,21.0,61.0,10.0,2.0,32.0,79.0,0.296,0.359,0.536,0.895,185.0,11.0,3.0,0.0,2.0,1.0,3.0,0.328,123.0,123.0
parks,TEX-GlbLifeField,30.0,3.0,109.0,99.0,11,22.0,2.0,0.0,5.0,9.0,0.0,1.0,6.0,29.0,0.222,0.294,0.394,0.688,39.0,4.0,4.0,0.0,0.0,0.0,1.0,0.262,73.0,94.0
