Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
month,August,374.0,27.0,1000.0,890.0,141,237.0,48.0,4.0,43.0,140.0,3.0,4.0,80.0,209.0,0.266,0.335,0.474,0.809,422.0,20.0,15.0,9.0,6.0,2.0,1.0,0.301,120.0,120.0
month,Sept/Oct,193.0,13.0,481.0,432.0,65,104.0,21.0,5.0,19.0,62.0,5.0,1.0,38.0,106.0,0.241,0.305,0.444,0.75,192.0,12.0,4.0,3.0,4.0,2.0,4.0,0.273,104.0,100.0
outcome,in Wins,932.0,67.0,2600.0,2283.0,455,674.0,137.0,20.0,111.0,438.0,33.0,12.0,235.0,520.0,0.295,0.366,0.519,0.884,1184.0,39.0,31.0,30.0,21.0,9.0,21.0,0.337,141.0,109.0
outcome,in Losses,1109.0,78.0,2776.0,2525.0,209,518.0,105.0,12.0,56.0,197.0,37.0,9.0,203.0,679.0,0.205,0.269,0.323,0.591,815.0,50.0,21.0,14.0,13.0,13.0,13.0,0.256,63.0,96.0
stsub,as Starter,1305.0,145.0,5040.0,4490.0,619,1114.0,233.0,28.0,152.0,586.0,69.0,21.0,427.0,1103.0,0.248,0.318,0.414,0.732,1859.0,81.0,49.0,43.0,31.0,21.0,33.0,0.295,101.0,100.0
stsub,as Sub,736.0,0.0,336.0,318.0,45,78.0,9.0,4.0,15.0,49.0,1.0,0.0,11.0,96.0,0.245,0.275,0.44,0.715,140.0,8.0,3.0,1.0,3.0,1.0,1.0,0.3,93.0,120.0
age,Ages 25-,165.0,94.0,413.0,383.0,48,103.0,19.0,2.0,13.0,46.0,0.0,0.0,22.0,88.0,0.269,0.317,0.431,0.748,165.0,10.0,6.0,0.0,2.0,1.0,3.0,0.317,104.0,107.0
age,Ages 26-30,1453.0,959.0,3891.0,3488.0,484,845.0,178.0,25.0,114.0,431.0,66.0,21.0,308.0,917.0,0.242,0.306,0.406,0.712,1415.0,61.0,26.0,43.0,26.0,16.0,24.0,0.294,95.0,95.0
age,Ages 31-35,367.0,252.0,1072.0,937.0,132,244.0,45.0,5.0,40.0,158.0,4.0,0.0,108.0,194.0,0.26,0.347,0.447,0.795,419.0,18.0,20.0,1.0,6.0,5.0,7.0,0.288,118.0,119.0
age,Ages 36+,56.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.0,,,
