Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
defp,as C,145.0,,563.0,520.0,40,102.0,17.0,2.0,10.0,47.0,6.0,0.0,29.0,205.0,0.196,0.249,0.294,0.543,153.0,7.0,9.0,1.0,4.0,0.0,6.0,0.298,61.0,57.0
defp,as 1B,145.0,,619.0,547.0,61,138.0,28.0,0.0,27.0,104.0,1.0,1.0,56.0,120.0,0.252,0.322,0.452,0.774,247.0,12.0,4.0,0.0,7.0,4.0,1.0,0.273,128.0,96.0
defp,as 2B,145.0,,604.0,540.0,78,124.0,21.0,4.0,15.0,53.0,21.0,10.0,53.0,160.0,0.23,0.301,0.367,0.667,198.0,7.0,3.0,4.0,3.0,4.0,5.0,0.296,98.0,83.0
defp,as 3B,145.0,,577.0,505.0,60,121.0,22.0,0.0,13.0,49.0,12.0,1.0,59.0,139.0,0.24,0.326,0.36,0.687,182.0,10.0,8.0,1.0,4.0,5.0,5.0,0.303,105.0,87.0
defp,as SS,145.0,,623.0,573.0,83,150.0,34.0,4.0,13.0,58.0,15.0,2.0,40.0,101.0,0.262,0.318,0.403,0.721,231.0,11.0,8.0,1.0,1.0,0.0,3.0,0.298,113.0,97.0
defp,as LF,145.0,,598.0,553.0,59,141.0,32.0,4.0,13.0,65.0,6.0,5.0,35.0,141.0,0.255,0.308,0.398,0.706,220.0,9.0,8.0,1.0,1.0,1.0,5.0,0.32,109.0,92.0
defp,as CF,145.0,,602.0,534.0,82,149.0,24.0,1.0,13.0,50.0,30.0,5.0,55.0,138.0,0.279,0.355,0.401,0.756,214.0,5.0,9.0,2.0,2.0,7.0,3.0,0.353,125.0,113.0
defp,as RF,145.0,,610.0,556.0,70,138.0,17.0,3.0,33.0,96.0,5.0,0.0,48.0,178.0,0.248,0.31,0.468,0.777,260.0,14.0,3.0,0.0,3.0,1.0,4.0,0.302,128.0,100.0
defp,as DH,7.0,,30.0,29.0,3,9.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,8.0,0.31,0.333,0.448,0.782,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,130.0,107.0
defp,as P,137.0,,262.0,236.0,6,16.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,139.0,0.068,0.098,0.089,0.187,21.0,1.0,1.0,18.0,0.0,0.0,3.0,0.165,-44.0,29.0
defp,as PH,127.0,,247.0,212.0,17,39.0,8.0,2.0,2.0,15.0,1.0,1.0,25.0,68.0,0.184,0.285,0.269,0.553,57.0,4.0,6.0,1.0,3.0,0.0,0.0,0.255,67.0,73.0
defp,as PR,,,,,10,,,,,,3.0,0.0,,,,,,,,,,,,,,,,
defp,Other,1.0,,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,-100.0
defp,as Infield,145.0,,2986.0,2685.0,322,635.0,122.0,10.0,78.0,311.0,55.0,14.0,237.0,725.0,0.236,0.304,0.377,0.681,1011.0,47.0,32.0,7.0,19.0,13.0,20.0,0.293,102.0,85.0
