Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@HOU-MinuteMaidPk,3.0,,43.0,41.0,0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.122,0.163,0.146,0.309,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,-9.0,-14.0
platparks,as RHB@KCR-KauffmanStad,70.0,,1698.0,1533.0,225,400.0,74.0,8.0,53.0,207.0,35.0,8.0,117.0,350.0,0.261,0.317,0.423,0.74,649.0,26.0,18.0,6.0,19.0,1.0,17.0,0.302,112.0,101.0
platparks,as LHB@KCR-KauffmanStad,70.0,,880.0,789.0,100,198.0,40.0,8.0,15.0,96.0,21.0,7.0,74.0,174.0,0.251,0.318,0.379,0.697,299.0,14.0,6.0,5.0,6.0,1.0,9.0,0.302,101.0,92.0
platparks,as RHB@MIL-Am Fam Field,2.0,,58.0,50.0,5,14.0,1.0,0.0,2.0,5.0,1.0,0.0,4.0,12.0,0.28,0.351,0.42,0.771,21.0,0.0,2.0,1.0,1.0,0.0,0.0,0.324,122.0,123.0
platparks,as LHB@MIL-Am Fam Field,2.0,,23.0,19.0,6,4.0,2.0,0.0,1.0,6.0,2.0,0.0,1.0,5.0,0.211,0.273,0.474,0.746,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.214,110.0,119.0
platparks,as RHB@MIN-Target Field,9.0,,212.0,201.0,29,47.0,18.0,0.0,5.0,28.0,1.0,3.0,7.0,50.0,0.234,0.261,0.398,0.659,80.0,7.0,1.0,0.0,2.0,0.0,1.0,0.284,87.0,79.0
platparks,as LHB@MIN-Target Field,9.0,,134.0,114.0,19,37.0,3.0,0.0,7.0,19.0,1.0,1.0,15.0,25.0,0.325,0.394,0.535,0.929,61.0,0.0,0.0,2.0,3.0,0.0,0.0,0.353,166.0,141.0
platparks,as LHB@NYY-Yankee Stad3,3.0,,39.0,34.0,6,9.0,1.0,0.0,2.0,6.0,1.0,0.0,4.0,7.0,0.265,0.342,0.471,0.813,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28,132.0,148.0
platparks,as RHB@NYY-Yankee Stad3,3.0,,78.0,68.0,6,13.0,4.0,0.0,1.0,6.0,0.0,0.0,8.0,23.0,0.191,0.295,0.294,0.589,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.273,72.0,66.0
platparks,as RHB@OAK-Coliseum,4.0,,108.0,101.0,10,21.0,3.0,1.0,4.0,9.0,1.0,0.0,4.0,26.0,0.208,0.252,0.376,0.629,38.0,1.0,2.0,0.0,0.0,1.0,0.0,0.239,79.0,85.0
