Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
parks,SEA-T-Mobile Pk,30.0,3.0,110.0,102.0,16,25.0,6.0,0.0,4.0,16.0,0.0,0.0,7.0,31.0,0.245,0.291,0.422,0.712,43.0,3.0,0.0,0.0,1.0,0.0,1.0,0.309,105.0,110.0
parks,ATL-Truist Pk,33.0,3.0,99.0,90.0,16,23.0,6.0,1.0,6.0,15.0,0.0,1.0,8.0,22.0,0.256,0.316,0.544,0.861,49.0,0.0,0.0,1.0,0.0,0.0,1.0,0.274,145.0,130.0
parks,CHC-Wrigley Fld,45.0,3.0,117.0,105.0,11,25.0,8.0,0.0,3.0,11.0,0.0,0.0,12.0,24.0,0.238,0.316,0.4,0.716,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.282,107.0,92.0
platparks,as LHB@ARI-Chase Field,71.0,,1645.0,1479.0,213,391.0,95.0,15.0,42.0,201.0,16.0,3.0,152.0,350.0,0.264,0.335,0.434,0.769,642.0,32.0,6.0,4.0,3.0,6.0,6.0,0.32,122.0,100.0
platparks,as RHB@ARI-Chase Field,71.0,,1033.0,912.0,111,208.0,49.0,3.0,17.0,106.0,10.0,0.0,86.0,272.0,0.228,0.303,0.344,0.648,314.0,21.0,16.0,11.0,8.0,4.0,6.0,0.303,88.0,78.0
platparks,as RHB@ATL-Truist Pk,3.0,,40.0,36.0,6,7.0,3.0,0.0,2.0,5.0,0.0,0.0,3.0,10.0,0.194,0.256,0.444,0.701,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.208,99.0,89.0
platparks,as LHB@ATL-Truist Pk,3.0,,59.0,54.0,10,16.0,3.0,1.0,4.0,10.0,0.0,1.0,5.0,12.0,0.296,0.356,0.611,0.967,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,176.0,153.0
platparks,as RHB@CHC-Wrigley Fld,3.0,,37.0,35.0,5,11.0,4.0,0.0,1.0,5.0,0.0,0.0,2.0,6.0,0.314,0.351,0.514,0.866,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.357,149.0,134.0
platparks,as LHB@CHC-Wrigley Fld,3.0,,80.0,70.0,6,14.0,4.0,0.0,2.0,6.0,0.0,0.0,10.0,18.0,0.2,0.3,0.343,0.643,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,87.0,69.0
platparks,as RHB@CIN-GreatAmer BP,3.0,,49.0,35.0,11,5.0,1.0,0.0,2.0,10.0,1.0,0.0,8.0,10.0,0.143,0.367,0.343,0.71,12.0,1.0,5.0,0.0,1.0,1.0,0.0,0.125,109.0,85.0
platparks,as LHB@CIN-GreatAmer BP,3.0,,95.0,80.0,16,24.0,4.0,1.0,2.0,15.0,0.0,0.0,15.0,26.0,0.3,0.411,0.45,0.861,36.0,2.0,0.0,0.0,0.0,1.0,0.0,0.423,151.0,119.0
platparks,as RHB@COL-Coors Fld,9.0,,123.0,107.0,8,20.0,7.0,0.0,3.0,8.0,0.0,0.0,12.0,33.0,0.187,0.287,0.336,0.623,36.0,0.0,3.0,1.0,0.0,1.0,0.0,0.239,81.0,55.0
platparks,as LHB@COL-Coors Fld,9.0,,244.0,216.0,29,56.0,15.0,3.0,6.0,28.0,1.0,0.0,25.0,48.0,0.259,0.332,0.44,0.772,95.0,4.0,0.0,0.0,3.0,1.0,2.0,0.303,123.0,104.0
platparks,as RHB@LAD-Dodger Stad,9.0,,127.0,114.0,10,19.0,5.0,0.0,4.0,10.0,0.0,1.0,8.0,37.0,0.167,0.24,0.316,0.556,36.0,2.0,3.0,2.0,0.0,1.0,1.0,0.205,61.0,53.0
platparks,as LHB@LAD-Dodger Stad,9.0,,195.0,176.0,11,33.0,8.0,0.0,3.0,11.0,2.0,2.0,17.0,55.0,0.188,0.263,0.284,0.547,50.0,1.0,1.0,1.0,0.0,0.0,2.0,0.254,60.0,67.0
platparks,as RHB@MIA-loanDepot pk,3.0,,41.0,36.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.167,0.25,0.167,0.417,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.333,25.0,28.0
platparks,as LHB@MIA-loanDepot pk,3.0,,72.0,65.0,4,13.0,4.0,0.0,1.0,3.0,0.0,0.0,6.0,13.0,0.2,0.278,0.308,0.585,20.0,1.0,1.0,0.0,0.0,0.0,2.0,0.235,71.0,79.0
platparks,as RHB@MIL-Am Fam Field,4.0,,65.0,62.0,5,16.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,22.0,0.258,0.292,0.435,0.728,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,109.0,107.0
platparks,as LHB@MIL-Am Fam Field,4.0,,83.0,74.0,5,14.0,2.0,0.0,2.0,5.0,1.0,1.0,7.0,29.0,0.189,0.265,0.297,0.562,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.273,64.0,67.0
platparks,as LHB@NYM-Citi Field,3.0,,65.0,57.0,3,13.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,16.0,0.228,0.302,0.316,0.617,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.3,81.0,77.0
