Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
opp,Houston Astros,69.0,7.0,254.0,224.0,30,58.0,13.0,0.0,9.0,30.0,2.0,1.0,23.0,63.0,0.259,0.331,0.438,0.768,98.0,1.0,2.0,3.0,2.0,0.0,0.0,0.318,117.0,124.0
opp,Kansas City Royals,152.0,16.0,605.0,547.0,67,142.0,19.0,6.0,13.0,63.0,4.0,5.0,48.0,161.0,0.26,0.322,0.388,0.71,212.0,13.0,5.0,0.0,5.0,0.0,4.0,0.341,101.0,91.0
opp,Milwaukee Brewers,46.0,3.0,122.0,105.0,13,24.0,6.0,0.0,5.0,13.0,3.0,0.0,12.0,41.0,0.229,0.317,0.429,0.745,45.0,3.0,2.0,2.0,1.0,0.0,1.0,0.317,110.0,130.0
opp,Minnesota Twins,164.0,16.0,596.0,536.0,83,139.0,25.0,4.0,21.0,83.0,5.0,5.0,48.0,138.0,0.259,0.321,0.438,0.759,235.0,12.0,3.0,3.0,5.0,2.0,3.0,0.309,114.0,98.0
opp,New York Yankees,60.0,6.0,212.0,187.0,19,33.0,5.0,1.0,4.0,17.0,4.0,0.0,20.0,63.0,0.176,0.264,0.278,0.542,52.0,3.0,3.0,0.0,2.0,0.0,3.0,0.238,55.0,61.0
opp,Oakland Athletics,66.0,7.0,254.0,237.0,23,54.0,5.0,2.0,10.0,23.0,0.0,0.0,15.0,64.0,0.228,0.276,0.392,0.668,93.0,2.0,1.0,0.0,1.0,0.0,1.0,0.268,87.0,89.0
opp,Pittsburgh Pirates,76.0,6.0,199.0,182.0,19,46.0,11.0,2.0,4.0,19.0,1.0,1.0,14.0,48.0,0.253,0.303,0.401,0.704,73.0,7.0,0.0,1.0,2.0,0.0,0.0,0.318,98.0,79.0
opp,Seattle Mariners,59.0,6.0,232.0,209.0,34,56.0,8.0,2.0,10.0,33.0,5.0,3.0,18.0,52.0,0.268,0.332,0.469,0.801,98.0,4.0,3.0,0.0,2.0,0.0,1.0,0.309,125.0,117.0
opp,St. Louis Cardinals,53.0,4.0,157.0,132.0,20,36.0,10.0,1.0,5.0,19.0,3.0,1.0,22.0,26.0,0.273,0.374,0.477,0.851,63.0,5.0,0.0,2.0,1.0,2.0,0.0,0.304,141.0,144.0
opp,Tampa Bay Rays,31.0,3.0,119.0,108.0,20,26.0,4.0,1.0,6.0,19.0,3.0,0.0,10.0,29.0,0.241,0.305,0.463,0.768,50.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274,115.0,120.0
opp,Texas Rangers,68.0,7.0,263.0,234.0,46,65.0,9.0,2.0,14.0,45.0,2.0,0.0,23.0,54.0,0.278,0.344,0.513,0.856,120.0,3.0,2.0,1.0,3.0,0.0,3.0,0.302,140.0,124.0
opp,Toronto Blue Jays,68.0,6.0,219.0,211.0,14,44.0,12.0,0.0,2.0,12.0,2.0,0.0,4.0,56.0,0.209,0.229,0.294,0.523,62.0,6.0,2.0,1.0,1.0,0.0,3.0,0.273,48.0,48.0
opp,WP < .500,809.0,81.0,2972.0,2673.0,358,660.0,115.0,23.0,87.0,346.0,30.0,14.0,246.0,734.0,0.247,0.312,0.405,0.717,1082.0,61.0,18.0,6.0,27.0,4.0,18.0,0.305,102.0,89.0
opp,WP >= .500,687.0,64.0,2383.0,2147.0,276,505.0,95.0,10.0,79.0,266.0,42.0,9.0,193.0,641.0,0.235,0.301,0.399,0.7,857.0,34.0,17.0,10.0,16.0,3.0,16.0,0.295,97.0,100.0
conditions,Night,841.0,81.0,2992.0,2712.0,362,661.0,105.0,15.0,109.0,350.0,34.0,12.0,231.0,784.0,0.244,0.306,0.414,0.72,1123.0,58.0,22.0,7.0,20.0,3.0,18.0,0.3,103.0,97.0
conditions,Day,655.0,64.0,2363.0,2108.0,272,504.0,105.0,18.0,57.0,262.0,38.0,11.0,208.0,591.0,0.239,0.308,0.387,0.695,816.0,37.0,13.0,9.0,23.0,4.0,16.0,0.301,97.0,93.0
conditions,Open,1368.0,134.0,4914.0,4424.0,578,1062.0,187.0,33.0,148.0,558.0,65.0,22.0,405.0,1263.0,0.24,0.306,0.398,0.703,1759.0,88.0,30.0,13.0,40.0,7.0,32.0,0.299,99.0,92.0
conditions,Retract,128.0,11.0,441.0,396.0,56,103.0,23.0,0.0,18.0,54.0,7.0,1.0,34.0,112.0,0.26,0.324,0.455,0.779,180.0,7.0,5.0,3.0,3.0,0.0,2.0,0.316,119.0,121.0
conditions,Grass,1432.0,139.0,5122.0,4608.0,608,1118.0,200.0,32.0,160.0,589.0,70.0,23.0,424.0,1314.0,0.243,0.308,0.404,0.713,1862.0,91.0,33.0,14.0,41.0,7.0,31.0,0.302,101.0,95.0
conditions,Artif. Turf,64.0,6.0,233.0,212.0,26,47.0,10.0,1.0,6.0,23.0,2.0,0.0,15.0,61.0,0.222,0.277,0.363,0.64,77.0,4.0,2.0,2.0,2.0,0.0,3.0,0.279,81.0,82.0
parks,MIL-Am Fam Field,35.0,2.0,85.0,73.0,12,21.0,5.0,0.0,5.0,12.0,3.0,0.0,9.0,23.0,0.288,0.361,0.562,0.923,41.0,2.0,0.0,2.0,1.0,0.0,1.0,0.348,157.0,167.0
parks,LAA-Angel Stad,39.0,4.0,159.0,138.0,16,32.0,8.0,0.0,3.0,14.0,4.0,0.0,20.0,42.0,0.232,0.333,0.355,0.688,49.0,6.0,1.0,0.0,0.0,1.0,2.0,0.312,97.0,87.0
parks,STL-Busch Stad 3,34.0,2.0,80.0,70.0,6,18.0,7.0,0.0,2.0,6.0,0.0,1.0,10.0,15.0,0.257,0.35,0.443,0.793,31.0,4.0,0.0,0.0,0.0,2.0,0.0,0.302,124.0,135.0
parks,BAL-Camden Yards,32.0,3.0,118.0,107.0,20,32.0,7.0,3.0,5.0,19.0,0.0,0.0,10.0,26.0,0.299,0.356,0.561,0.917,60.0,2.0,0.0,0.0,1.0,0.0,0.0,0.351,156.0,123.0
parks,DET-Comerica Pk,733.0,74.0,2668.0,2388.0,308,571.0,97.0,24.0,79.0,300.0,38.0,10.0,223.0,666.0,0.239,0.307,0.399,0.706,953.0,41.0,22.0,10.0,23.0,3.0,12.0,0.295,99.0,99.0
parks,BOS-Fenway Pk,29.0,3.0,131.0,119.0,22,35.0,5.0,0.0,2.0,20.0,7.0,1.0,11.0,34.0,0.294,0.359,0.387,0.745,46.0,2.0,1.0,0.0,0.0,0.0,2.0,0.398,113.0,90.0
parks,TEX-GlbLifeField,30.0,3.0,117.0,102.0,17,23.0,2.0,1.0,5.0,16.0,0.0,0.0,12.0,33.0,0.225,0.31,0.412,0.722,42.0,1.0,1.0,1.0,1.0,0.0,2.0,0.277,104.0,104.0
parks,CIN-GreatAmer BP,48.0,3.0,121.0,109.0,23,32.0,9.0,1.0,6.0,22.0,1.0,1.0,11.0,31.0,0.294,0.355,0.56,0.915,61.0,2.0,0.0,0.0,1.0,0.0,2.0,0.356,155.0,128.0
parks,CHW-Guaranteed,66.0,7.0,228.0,214.0,19,38.0,7.0,0.0,10.0,19.0,6.0,1.0,12.0,75.0,0.178,0.224,0.35,0.574,75.0,1.0,1.0,0.0,1.0,0.0,2.0,0.215,60.0,57.0
parks,KCR-KauffmanStad,86.0,9.0,352.0,321.0,46,90.0,14.0,1.0,11.0,42.0,0.0,3.0,26.0,82.0,0.28,0.335,0.433,0.768,139.0,9.0,2.0,0.0,3.0,0.0,4.0,0.342,117.0,109.0
parks,HOU-MinuteMaidPk,30.0,3.0,125.0,109.0,20,32.0,7.0,0.0,8.0,20.0,0.0,0.0,13.0,31.0,0.294,0.376,0.578,0.954,63.0,1.0,2.0,0.0,1.0,0.0,0.0,0.338,166.0,160.0
parks,PIT-PNC Pk,47.0,3.0,112.0,100.0,10,27.0,5.0,1.0,1.0,10.0,0.0,1.0,10.0,26.0,0.27,0.333,0.37,0.703,37.0,5.0,0.0,1.0,1.0,0.0,0.0,0.351,101.0,94.0
parks,CLE-Progressive,86.0,9.0,313.0,285.0,35,63.0,12.0,0.0,10.0,34.0,6.0,0.0,23.0,82.0,0.221,0.278,0.368,0.646,105.0,8.0,1.0,0.0,4.0,0.0,4.0,0.269,82.0,78.0
parks,OAK-Coliseum,37.0,4.0,137.0,130.0,6,24.0,2.0,1.0,1.0,6.0,0.0,0.0,5.0,42.0,0.185,0.219,0.238,0.457,31.0,1.0,1.0,0.0,1.0,0.0,0.0,0.261,31.0,33.0
parks,TOR-Rogers Ctr,34.0,3.0,116.0,110.0,9,24.0,8.0,0.0,1.0,7.0,2.0,0.0,3.0,28.0,0.218,0.243,0.318,0.562,35.0,3.0,1.0,1.0,1.0,0.0,1.0,0.28,58.0,60.0
parks,SEA-T-Mobile Pk,29.0,3.0,115.0,104.0,15,26.0,3.0,0.0,4.0,15.0,2.0,1.0,9.0,30.0,0.25,0.322,0.394,0.716,41.0,1.0,2.0,0.0,0.0,0.0,0.0,0.314,103.0,114.0
parks,MIN-Target Field,70.0,7.0,277.0,248.0,46,64.0,12.0,1.0,11.0,46.0,1.0,4.0,24.0,66.0,0.258,0.319,0.448,0.766,111.0,5.0,0.0,1.0,4.0,1.0,1.0,0.303,115.0,105.0
