Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@NYY-Yankee Stad3,4.0,,79.0,69.0,5,16.0,2.0,0.0,0.0,5.0,1.0,1.0,7.0,22.0,0.232,0.304,0.261,0.565,18.0,4.0,1.0,0.0,2.0,0.0,1.0,0.327,69.0,61.0
platparks,as RHB@OAK-Coliseum,5.0,,93.0,84.0,12,23.0,6.0,0.0,3.0,12.0,0.0,0.0,9.0,18.0,0.274,0.344,0.452,0.796,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.317,133.0,136.0
platparks,as LHB@OAK-Coliseum,5.0,,97.0,94.0,9,22.0,4.0,0.0,1.0,9.0,1.0,0.0,3.0,24.0,0.234,0.258,0.309,0.566,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,67.0,56.0
platparks,as RHB@SDP-Petco Pk,3.0,,58.0,52.0,5,11.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,21.0,0.212,0.276,0.346,0.622,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.323,82.0,77.0
platparks,as LHB@SDP-Petco Pk,3.0,,52.0,47.0,2,11.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,10.0,0.234,0.308,0.298,0.606,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.297,80.0,80.0
platparks,as RHB@SEA-T-Mobile Pk,74.0,,1303.0,1153.0,158,265.0,47.0,4.0,49.0,155.0,13.0,5.0,120.0,323.0,0.23,0.31,0.405,0.715,467.0,20.0,19.0,0.0,10.0,2.0,10.0,0.273,109.0,103.0
platparks,as LHB@SEA-T-Mobile Pk,74.0,,1343.0,1194.0,136,230.0,40.0,2.0,40.0,129.0,18.0,3.0,133.0,369.0,0.193,0.275,0.33,0.605,394.0,22.0,5.0,4.0,7.0,2.0,8.0,0.24,78.0,91.0
platparks,as RHB@TBR-TropicanaFld,3.0,,43.0,42.0,6,12.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,10.0,0.286,0.302,0.429,0.731,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,113.0,114.0
platparks,as LHB@TBR-TropicanaFld,3.0,,74.0,62.0,9,13.0,2.0,0.0,2.0,9.0,1.0,1.0,9.0,18.0,0.21,0.311,0.339,0.65,21.0,1.0,1.0,0.0,2.0,0.0,1.0,0.25,92.0,91.0
platparks,as RHB@TEX-GlbLifeField,9.0,,189.0,163.0,23,42.0,7.0,0.0,7.0,22.0,1.0,1.0,19.0,42.0,0.258,0.346,0.429,0.775,70.0,2.0,4.0,0.0,2.0,0.0,0.0,0.302,127.0,123.0
platparks,as LHB@TEX-GlbLifeField,9.0,,174.0,156.0,23,41.0,7.0,0.0,5.0,23.0,2.0,2.0,15.0,28.0,0.263,0.333,0.404,0.737,63.0,1.0,2.0,0.0,1.0,0.0,0.0,0.29,116.0,106.0
platparks,as RHB@TOR-Sahlen Field,3.0,,63.0,58.0,9,15.0,1.0,0.0,3.0,9.0,0.0,0.0,4.0,15.0,0.259,0.302,0.431,0.733,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.293,113.0,77.0
platparks,as LHB@TOR-Sahlen Field,3.0,,63.0,57.0,10,17.0,3.0,0.0,3.0,9.0,1.0,0.0,6.0,20.0,0.298,0.365,0.509,0.874,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.412,155.0,160.0
